labels,predictions,outputs,categories
1.0,0.0,0.48487017,starGAN
1.0,1.0,0.5454836,starGAN
1.0,1.0,0.5166247,starGAN
1.0,0.0,0.4976736,starGAN
1.0,1.0,0.5377563,starGAN
1.0,1.0,0.50169057,starGAN
1.0,1.0,0.6033743,starGAN
1.0,1.0,0.5406595,starGAN
1.0,1.0,0.59803975,starGAN
1.0,1.0,0.5018142,starGAN
1.0,0.0,0.49774536,starGAN
1.0,1.0,0.5108078,starGAN
1.0,1.0,0.5288736,starGAN
1.0,1.0,0.54179806,starGAN
1.0,1.0,0.50683904,starGAN
1.0,1.0,0.5396308,starGAN
1.0,1.0,0.51351035,starGAN
1.0,1.0,0.52979773,starGAN
1.0,1.0,0.515934,starGAN
1.0,1.0,0.5207859,starGAN
1.0,1.0,0.5056775,starGAN
1.0,1.0,0.5290711,starGAN
1.0,1.0,0.5921492,starGAN
1.0,1.0,0.5930436,starGAN
1.0,1.0,0.5558163,starGAN
1.0,0.0,0.49272004,starGAN
1.0,1.0,0.5304655,starGAN
1.0,1.0,0.5453021,starGAN
1.0,1.0,0.5674917,starGAN
1.0,1.0,0.5313514,starGAN
1.0,1.0,0.54869133,starGAN
1.0,1.0,0.6039598,starGAN
1.0,1.0,0.53629786,starGAN
1.0,1.0,0.5126396,starGAN
1.0,1.0,0.54093593,starGAN
1.0,1.0,0.50989884,starGAN
1.0,1.0,0.6035214,starGAN
1.0,1.0,0.5136524,starGAN
1.0,1.0,0.50973594,starGAN
1.0,1.0,0.5440094,starGAN
1.0,1.0,0.51650774,starGAN
1.0,0.0,0.49041826,starGAN
1.0,1.0,0.5242459,starGAN
1.0,1.0,0.51149464,starGAN
1.0,1.0,0.5193889,starGAN
1.0,1.0,0.56994116,starGAN
1.0,1.0,0.512166,starGAN
1.0,0.0,0.47970748,starGAN
1.0,0.0,0.4989033,starGAN
1.0,1.0,0.5230339,starGAN
1.0,0.0,0.4771833,starGAN
1.0,1.0,0.50860596,starGAN
1.0,1.0,0.52858627,starGAN
1.0,1.0,0.55232704,starGAN
1.0,1.0,0.50205946,starGAN
1.0,0.0,0.48129803,starGAN
1.0,1.0,0.5480847,starGAN
1.0,1.0,0.51445717,starGAN
1.0,0.0,0.4727599,starGAN
1.0,1.0,0.5128723,starGAN
1.0,1.0,0.57441217,starGAN
1.0,0.0,0.48841825,starGAN
1.0,1.0,0.54696894,starGAN
1.0,1.0,0.52442646,starGAN
1.0,1.0,0.5240888,starGAN
1.0,1.0,0.5238515,starGAN
1.0,1.0,0.51427174,starGAN
1.0,1.0,0.5167072,starGAN
1.0,1.0,0.53290075,starGAN
1.0,1.0,0.55431634,starGAN
1.0,0.0,0.45687166,starGAN
1.0,0.0,0.4978894,starGAN
1.0,1.0,0.51260453,starGAN
1.0,1.0,0.5346768,starGAN
1.0,1.0,0.5215577,starGAN
1.0,1.0,0.51137954,starGAN
1.0,1.0,0.52985793,starGAN
1.0,1.0,0.5034161,starGAN
1.0,1.0,0.52291614,starGAN
1.0,1.0,0.50998354,starGAN
1.0,1.0,0.5598589,starGAN
1.0,1.0,0.51519996,starGAN
1.0,1.0,0.5628088,starGAN
1.0,1.0,0.5403992,starGAN
1.0,0.0,0.49888295,starGAN
1.0,1.0,0.5155459,starGAN
1.0,0.0,0.49987105,starGAN
1.0,1.0,0.53795147,starGAN
1.0,1.0,0.50934106,starGAN
1.0,1.0,0.5756493,starGAN
1.0,0.0,0.4923314,starGAN
1.0,1.0,0.5588552,starGAN
1.0,1.0,0.5772076,starGAN
1.0,1.0,0.5305943,starGAN
1.0,1.0,0.527386,starGAN
1.0,1.0,0.53499883,starGAN
1.0,1.0,0.50901484,starGAN
1.0,1.0,0.5191614,starGAN
1.0,1.0,0.5187725,starGAN
1.0,1.0,0.5294487,starGAN
1.0,1.0,0.5404913,starGAN
1.0,1.0,0.50498974,starGAN
1.0,0.0,0.48961344,starGAN
1.0,1.0,0.54550165,starGAN
1.0,1.0,0.55507135,starGAN
1.0,0.0,0.48119402,starGAN
1.0,0.0,0.47652575,starGAN
1.0,1.0,0.5429773,starGAN
1.0,1.0,0.5527503,starGAN
1.0,0.0,0.45253575,starGAN
1.0,1.0,0.5439919,starGAN
1.0,1.0,0.541613,starGAN
1.0,1.0,0.50514615,starGAN
1.0,1.0,0.544852,starGAN
1.0,1.0,0.56648594,starGAN
1.0,1.0,0.5665159,starGAN
1.0,1.0,0.5501865,starGAN
1.0,0.0,0.49806848,starGAN
1.0,1.0,0.5402349,starGAN
1.0,1.0,0.50260514,starGAN
1.0,1.0,0.5202198,starGAN
1.0,1.0,0.50640345,starGAN
1.0,1.0,0.52537245,starGAN
1.0,1.0,0.52256554,starGAN
1.0,1.0,0.54019904,starGAN
1.0,1.0,0.52103704,starGAN
1.0,1.0,0.5155225,starGAN
1.0,1.0,0.5323202,starGAN
1.0,1.0,0.51345354,starGAN
1.0,0.0,0.47254908,starGAN
1.0,1.0,0.54643935,starGAN
1.0,1.0,0.54225856,starGAN
1.0,1.0,0.5595507,starGAN
1.0,0.0,0.4852454,starGAN
1.0,1.0,0.5486535,starGAN
1.0,1.0,0.50987333,starGAN
1.0,1.0,0.5163158,starGAN
1.0,1.0,0.6049386,starGAN
1.0,0.0,0.4971535,starGAN
1.0,1.0,0.5744819,starGAN
1.0,0.0,0.482703,starGAN
1.0,1.0,0.513765,starGAN
1.0,1.0,0.55020547,starGAN
1.0,1.0,0.5333452,starGAN
1.0,1.0,0.5179425,starGAN
1.0,1.0,0.53772134,starGAN
1.0,1.0,0.5112016,starGAN
1.0,1.0,0.5441909,starGAN
1.0,1.0,0.51179904,starGAN
1.0,1.0,0.5077665,starGAN
1.0,0.0,0.49443197,starGAN
1.0,1.0,0.59263027,starGAN
1.0,0.0,0.49967685,starGAN
1.0,1.0,0.5412775,starGAN
1.0,1.0,0.5278521,starGAN
1.0,1.0,0.50576234,starGAN
1.0,0.0,0.48663238,starGAN
1.0,1.0,0.5618497,starGAN
1.0,1.0,0.5115188,starGAN
1.0,1.0,0.5281348,starGAN
1.0,0.0,0.4937304,starGAN
1.0,1.0,0.5198458,starGAN
1.0,1.0,0.55475855,starGAN
1.0,1.0,0.52279377,starGAN
1.0,0.0,0.4957327,starGAN
1.0,1.0,0.5299312,starGAN
1.0,1.0,0.52062535,starGAN
1.0,1.0,0.51970655,starGAN
1.0,1.0,0.5064294,starGAN
1.0,1.0,0.530197,starGAN
1.0,1.0,0.5456077,starGAN
1.0,1.0,0.5080165,starGAN
1.0,1.0,0.5239828,starGAN
1.0,1.0,0.5696263,starGAN
1.0,0.0,0.48534906,starGAN
1.0,0.0,0.48837885,starGAN
1.0,1.0,0.53270215,starGAN
1.0,1.0,0.5177183,starGAN
1.0,1.0,0.56614095,starGAN
1.0,1.0,0.51673096,starGAN
1.0,1.0,0.5187798,starGAN
1.0,1.0,0.52960515,starGAN
1.0,1.0,0.5199054,starGAN
1.0,1.0,0.562483,starGAN
1.0,1.0,0.5002782,starGAN
1.0,0.0,0.49116275,starGAN
1.0,1.0,0.5802975,starGAN
1.0,0.0,0.4956215,starGAN
1.0,0.0,0.4949898,starGAN
1.0,1.0,0.52672446,starGAN
1.0,1.0,0.5324401,starGAN
1.0,1.0,0.5528222,starGAN
1.0,1.0,0.51902974,starGAN
1.0,1.0,0.5113288,starGAN
1.0,0.0,0.48480454,starGAN
1.0,1.0,0.50984037,starGAN
1.0,1.0,0.52076757,starGAN
1.0,1.0,0.55019176,starGAN
1.0,1.0,0.5568694,starGAN
1.0,1.0,0.5173203,starGAN
1.0,1.0,0.55315906,starGAN
1.0,1.0,0.51801276,starGAN
1.0,1.0,0.5598482,starGAN
1.0,1.0,0.55323863,starGAN
1.0,1.0,0.5770317,starGAN
1.0,1.0,0.50664353,starGAN
1.0,1.0,0.5448692,starGAN
1.0,1.0,0.5555824,starGAN
1.0,0.0,0.4918887,starGAN
1.0,1.0,0.52462834,starGAN
1.0,1.0,0.5290335,starGAN
1.0,1.0,0.51190686,starGAN
1.0,1.0,0.51643133,starGAN
1.0,0.0,0.4881797,starGAN
1.0,1.0,0.50113404,starGAN
1.0,1.0,0.51596093,starGAN
1.0,1.0,0.52717304,starGAN
1.0,1.0,0.5145347,starGAN
1.0,1.0,0.52414256,starGAN
1.0,1.0,0.56493354,starGAN
1.0,1.0,0.5581065,starGAN
1.0,0.0,0.49312294,starGAN
1.0,1.0,0.5252062,starGAN
1.0,1.0,0.5242801,starGAN
1.0,0.0,0.4997685,starGAN
1.0,0.0,0.4688785,starGAN
1.0,1.0,0.52095634,starGAN
1.0,1.0,0.5735859,starGAN
1.0,1.0,0.5091951,starGAN
1.0,1.0,0.5954824,starGAN
1.0,1.0,0.5197141,starGAN
1.0,1.0,0.523355,starGAN
1.0,1.0,0.5090726,starGAN
1.0,1.0,0.50601137,starGAN
1.0,1.0,0.5412538,starGAN
1.0,1.0,0.5329293,starGAN
1.0,1.0,0.534236,starGAN
1.0,1.0,0.5421139,starGAN
1.0,0.0,0.4611481,starGAN
1.0,1.0,0.5523868,starGAN
1.0,1.0,0.5167474,starGAN
1.0,0.0,0.4936824,starGAN
1.0,1.0,0.51889986,starGAN
1.0,1.0,0.5149373,starGAN
1.0,1.0,0.5092719,starGAN
1.0,1.0,0.57422775,starGAN
1.0,1.0,0.53024375,starGAN
1.0,1.0,0.51261085,starGAN
1.0,1.0,0.53481823,starGAN
1.0,0.0,0.44468156,gauGAN
1.0,0.0,0.49549338,gauGAN
1.0,0.0,0.48656508,gauGAN
1.0,0.0,0.4688159,gauGAN
1.0,0.0,0.48748428,gauGAN
1.0,0.0,0.47370523,gauGAN
1.0,0.0,0.48693317,gauGAN
1.0,1.0,0.5032044,gauGAN
1.0,1.0,0.5928715,gauGAN
1.0,0.0,0.4708565,gauGAN
1.0,1.0,0.55433106,gauGAN
1.0,1.0,0.5171338,gauGAN
1.0,1.0,0.5264328,gauGAN
1.0,0.0,0.46502602,gauGAN
1.0,0.0,0.48819155,gauGAN
1.0,0.0,0.48810598,gauGAN
1.0,1.0,0.5336346,gauGAN
1.0,0.0,0.48118865,gauGAN
1.0,1.0,0.5582243,gauGAN
1.0,1.0,0.5922548,gauGAN
1.0,1.0,0.506525,gauGAN
1.0,0.0,0.48797214,gauGAN
1.0,1.0,0.52066916,gauGAN
1.0,1.0,0.50038797,gauGAN
1.0,0.0,0.488819,gauGAN
1.0,1.0,0.5052393,gauGAN
1.0,1.0,0.53860164,gauGAN
1.0,0.0,0.4614276,gauGAN
1.0,0.0,0.49103492,gauGAN
1.0,0.0,0.4897573,gauGAN
1.0,0.0,0.44888824,gauGAN
1.0,0.0,0.4894696,gauGAN
1.0,1.0,0.51700586,gauGAN
1.0,1.0,0.5067234,gauGAN
1.0,0.0,0.49259043,gauGAN
1.0,0.0,0.48354873,gauGAN
1.0,1.0,0.5224159,gauGAN
1.0,1.0,0.50921255,gauGAN
1.0,0.0,0.46366957,gauGAN
1.0,1.0,0.52079004,gauGAN
1.0,0.0,0.49997663,gauGAN
1.0,0.0,0.4786223,gauGAN
1.0,0.0,0.4959064,gauGAN
1.0,1.0,0.54068506,gauGAN
1.0,0.0,0.4636813,gauGAN
1.0,0.0,0.49578485,gauGAN
1.0,1.0,0.50542927,gauGAN
1.0,0.0,0.48758295,gauGAN
1.0,0.0,0.4330864,gauGAN
1.0,1.0,0.5731604,gauGAN
1.0,0.0,0.4557027,gauGAN
1.0,0.0,0.49186552,gauGAN
1.0,0.0,0.4844895,gauGAN
1.0,0.0,0.49010536,gauGAN
1.0,0.0,0.43935275,gauGAN
1.0,0.0,0.49096578,gauGAN
1.0,0.0,0.48751664,gauGAN
1.0,0.0,0.4808553,gauGAN
1.0,0.0,0.49571997,gauGAN
1.0,1.0,0.5025212,gauGAN
1.0,0.0,0.47593588,gauGAN
1.0,0.0,0.48698,gauGAN
1.0,0.0,0.47226787,gauGAN
1.0,0.0,0.44715062,gauGAN
1.0,1.0,0.5732082,gauGAN
1.0,1.0,0.53161085,gauGAN
1.0,0.0,0.48955515,gauGAN
1.0,0.0,0.47829688,gauGAN
1.0,0.0,0.48440892,gauGAN
1.0,1.0,0.5325031,gauGAN
1.0,0.0,0.48041323,gauGAN
1.0,0.0,0.4984113,gauGAN
1.0,0.0,0.47904027,gauGAN
1.0,0.0,0.43022522,gauGAN
1.0,1.0,0.5407518,gauGAN
1.0,1.0,0.50430727,gauGAN
1.0,1.0,0.55946285,gauGAN
1.0,1.0,0.50390023,gauGAN
1.0,0.0,0.47988892,gauGAN
1.0,1.0,0.50579363,gauGAN
1.0,0.0,0.4806823,gauGAN
1.0,1.0,0.5116685,gauGAN
1.0,0.0,0.4877678,gauGAN
1.0,1.0,0.50200444,gauGAN
1.0,0.0,0.48495892,gauGAN
1.0,0.0,0.45605984,gauGAN
1.0,0.0,0.43693662,gauGAN
1.0,0.0,0.480319,gauGAN
1.0,0.0,0.49516603,gauGAN
1.0,0.0,0.49968114,gauGAN
1.0,1.0,0.52860457,gauGAN
1.0,1.0,0.512794,gauGAN
1.0,1.0,0.51820815,gauGAN
1.0,1.0,0.5582007,gauGAN
1.0,0.0,0.4910443,gauGAN
1.0,1.0,0.5011656,gauGAN
1.0,0.0,0.47408774,gauGAN
1.0,0.0,0.4769501,gauGAN
1.0,0.0,0.4643519,gauGAN
1.0,1.0,0.53008056,gauGAN
1.0,0.0,0.4757817,gauGAN
1.0,0.0,0.49714378,gauGAN
1.0,0.0,0.49945015,gauGAN
1.0,1.0,0.5221506,gauGAN
1.0,0.0,0.4980857,gauGAN
1.0,1.0,0.5908199,gauGAN
1.0,0.0,0.48026103,gauGAN
1.0,1.0,0.5482631,gauGAN
1.0,1.0,0.5697565,gauGAN
1.0,1.0,0.5507179,gauGAN
1.0,0.0,0.48496178,gauGAN
1.0,0.0,0.48403472,gauGAN
1.0,0.0,0.46607593,gauGAN
1.0,0.0,0.4921568,gauGAN
1.0,0.0,0.49539542,gauGAN
1.0,0.0,0.49844465,gauGAN
1.0,0.0,0.46407112,gauGAN
1.0,1.0,0.52099276,gauGAN
1.0,1.0,0.5238682,gauGAN
1.0,1.0,0.52064955,gauGAN
1.0,0.0,0.48195955,gauGAN
1.0,0.0,0.47980306,gauGAN
1.0,1.0,0.5164668,gauGAN
1.0,0.0,0.45868894,gauGAN
1.0,1.0,0.5402109,gauGAN
1.0,0.0,0.4784525,gauGAN
1.0,1.0,0.56931055,gauGAN
1.0,0.0,0.479204,gauGAN
1.0,0.0,0.48005852,gauGAN
1.0,0.0,0.48150778,gauGAN
1.0,1.0,0.5270404,gauGAN
1.0,0.0,0.4621786,gauGAN
1.0,0.0,0.4570773,gauGAN
1.0,0.0,0.4676364,gauGAN
1.0,0.0,0.485324,gauGAN
1.0,1.0,0.5122531,gauGAN
1.0,0.0,0.48174796,gauGAN
1.0,0.0,0.46655342,gauGAN
1.0,0.0,0.4663824,gauGAN
1.0,0.0,0.49654475,gauGAN
1.0,0.0,0.48060784,gauGAN
1.0,1.0,0.52939916,gauGAN
1.0,1.0,0.5705044,gauGAN
1.0,1.0,0.57880545,gauGAN
1.0,0.0,0.4936172,gauGAN
1.0,0.0,0.49532804,gauGAN
1.0,1.0,0.5523619,gauGAN
1.0,1.0,0.50630134,gauGAN
1.0,1.0,0.5047612,gauGAN
1.0,1.0,0.5049851,gauGAN
1.0,0.0,0.48860618,gauGAN
1.0,0.0,0.49893197,gauGAN
1.0,1.0,0.54766124,gauGAN
1.0,0.0,0.44174254,gauGAN
1.0,1.0,0.5319187,gauGAN
1.0,0.0,0.46810484,gauGAN
1.0,1.0,0.584742,gauGAN
1.0,1.0,0.5564971,gauGAN
1.0,0.0,0.4993008,gauGAN
1.0,0.0,0.49266616,gauGAN
1.0,0.0,0.4931569,gauGAN
1.0,1.0,0.5619115,gauGAN
1.0,0.0,0.45379198,gauGAN
1.0,1.0,0.5019898,gauGAN
1.0,0.0,0.48907715,gauGAN
1.0,1.0,0.5072971,gauGAN
1.0,1.0,0.50574154,gauGAN
1.0,1.0,0.5348597,gauGAN
1.0,1.0,0.50761217,gauGAN
1.0,0.0,0.43990102,gauGAN
1.0,0.0,0.49045536,gauGAN
1.0,1.0,0.5324808,gauGAN
1.0,1.0,0.507871,gauGAN
1.0,0.0,0.4385928,gauGAN
1.0,1.0,0.53071666,gauGAN
1.0,1.0,0.50865114,gauGAN
1.0,0.0,0.48426047,gauGAN
1.0,0.0,0.47302777,gauGAN
1.0,0.0,0.4584474,gauGAN
1.0,0.0,0.45401004,gauGAN
1.0,1.0,0.5027981,gauGAN
1.0,1.0,0.5668723,gauGAN
1.0,0.0,0.49917322,gauGAN
1.0,0.0,0.49287835,gauGAN
1.0,0.0,0.46561953,gauGAN
1.0,1.0,0.51951206,gauGAN
1.0,1.0,0.5262833,gauGAN
1.0,0.0,0.47786948,gauGAN
1.0,0.0,0.45935154,gauGAN
1.0,0.0,0.4659085,gauGAN
1.0,0.0,0.46326143,gauGAN
1.0,0.0,0.49283618,gauGAN
1.0,0.0,0.47494814,gauGAN
1.0,0.0,0.48632616,gauGAN
1.0,0.0,0.49815184,gauGAN
1.0,0.0,0.46178707,gauGAN
1.0,1.0,0.50293833,gauGAN
1.0,1.0,0.55079156,gauGAN
1.0,0.0,0.44235978,gauGAN
1.0,0.0,0.49775434,gauGAN
1.0,0.0,0.47690976,gauGAN
1.0,0.0,0.49394938,gauGAN
1.0,0.0,0.46586818,gauGAN
1.0,1.0,0.53064156,gauGAN
1.0,1.0,0.5020242,gauGAN
1.0,1.0,0.5200751,gauGAN
1.0,1.0,0.5110379,gauGAN
1.0,0.0,0.44598535,gauGAN
1.0,0.0,0.45709226,gauGAN
1.0,1.0,0.5019741,gauGAN
1.0,1.0,0.5606513,gauGAN
1.0,1.0,0.51420856,gauGAN
1.0,0.0,0.4590892,gauGAN
1.0,0.0,0.48358178,gauGAN
1.0,1.0,0.50564516,gauGAN
1.0,0.0,0.46573135,gauGAN
1.0,1.0,0.5807084,gauGAN
1.0,1.0,0.5010013,gauGAN
1.0,1.0,0.5305806,gauGAN
1.0,0.0,0.48835075,gauGAN
1.0,0.0,0.4525458,gauGAN
1.0,0.0,0.48624742,gauGAN
1.0,0.0,0.45582902,gauGAN
1.0,1.0,0.54599005,gauGAN
1.0,1.0,0.51471317,gauGAN
1.0,1.0,0.52753884,gauGAN
1.0,0.0,0.48129043,gauGAN
1.0,0.0,0.4951417,gauGAN
1.0,0.0,0.45696017,gauGAN
1.0,0.0,0.48768288,gauGAN
1.0,1.0,0.5321395,gauGAN
1.0,1.0,0.5514879,gauGAN
1.0,0.0,0.4749863,gauGAN
1.0,1.0,0.5068905,gauGAN
1.0,1.0,0.56323195,gauGAN
1.0,0.0,0.4929738,gauGAN
1.0,0.0,0.46652716,gauGAN
1.0,0.0,0.4794857,gauGAN
1.0,1.0,0.5112363,gauGAN
1.0,0.0,0.48276925,gauGAN
1.0,0.0,0.49338067,gauGAN
1.0,1.0,0.5297491,gauGAN
1.0,0.0,0.49778885,gauGAN
1.0,0.0,0.4600171,gauGAN
1.0,0.0,0.4912686,gauGAN
1.0,1.0,0.5647471,gauGAN
1.0,1.0,0.53561205,gauGAN
1.0,0.0,0.48408633,gauGAN
1.0,0.0,0.48480365,gauGAN
1.0,0.0,0.48728853,gauGAN
1.0,0.0,0.48474482,gauGAN
1.0,1.0,0.57930946,gauGAN
1.0,0.0,0.46407375,gauGAN
1.0,1.0,0.5341729,gauGAN
1.0,1.0,0.50646675,gauGAN
1.0,0.0,0.49838448,gauGAN
1.0,1.0,0.52860856,gauGAN
1.0,0.0,0.4490101,gauGAN
1.0,0.0,0.49909338,gauGAN
1.0,0.0,0.49867293,gauGAN
1.0,1.0,0.50346047,gauGAN
1.0,0.0,0.45200983,gauGAN
1.0,1.0,0.5681487,gauGAN
1.0,1.0,0.5426668,gauGAN
1.0,1.0,0.51845324,gauGAN
1.0,1.0,0.5235635,gauGAN
1.0,1.0,0.5103036,gauGAN
1.0,1.0,0.5114261,gauGAN
1.0,0.0,0.49562174,gauGAN
1.0,1.0,0.5348088,gauGAN
1.0,0.0,0.44816706,gauGAN
1.0,1.0,0.5440334,gauGAN
1.0,0.0,0.47115612,gauGAN
1.0,0.0,0.44424832,gauGAN
1.0,0.0,0.48163688,gauGAN
1.0,0.0,0.46018666,gauGAN
1.0,1.0,0.51142406,gauGAN
1.0,0.0,0.46866167,gauGAN
1.0,0.0,0.49873555,gauGAN
1.0,1.0,0.5033794,gauGAN
1.0,0.0,0.48826322,gauGAN
1.0,0.0,0.48872757,gauGAN
1.0,1.0,0.51596344,gauGAN
1.0,0.0,0.45565763,gauGAN
1.0,0.0,0.4963813,gauGAN
1.0,1.0,0.6053811,gauGAN
1.0,0.0,0.4403752,gauGAN
1.0,0.0,0.49316832,gauGAN
1.0,1.0,0.5520796,gauGAN
1.0,0.0,0.4405597,gauGAN
1.0,0.0,0.4642581,gauGAN
1.0,0.0,0.48302272,gauGAN
1.0,0.0,0.46141034,gauGAN
1.0,1.0,0.5441788,gauGAN
1.0,0.0,0.48719618,gauGAN
1.0,0.0,0.46743503,gauGAN
1.0,0.0,0.4858206,gauGAN
1.0,1.0,0.5314879,gauGAN
1.0,1.0,0.5078839,gauGAN
1.0,1.0,0.52048206,gauGAN
1.0,0.0,0.4645429,gauGAN
1.0,1.0,0.5808132,gauGAN
1.0,0.0,0.46999532,gauGAN
1.0,1.0,0.506696,gauGAN
1.0,1.0,0.5412325,gauGAN
1.0,1.0,0.5018177,gauGAN
1.0,0.0,0.4590147,gauGAN
1.0,1.0,0.5186402,gauGAN
1.0,0.0,0.45309,gauGAN
1.0,0.0,0.43994936,gauGAN
1.0,0.0,0.491328,gauGAN
1.0,0.0,0.4769706,gauGAN
1.0,1.0,0.59707654,gauGAN
1.0,0.0,0.48577982,gauGAN
1.0,0.0,0.48440266,gauGAN
1.0,0.0,0.46963808,gauGAN
1.0,0.0,0.4636379,gauGAN
1.0,0.0,0.4620448,gauGAN
1.0,0.0,0.49313244,gauGAN
1.0,0.0,0.47042167,gauGAN
1.0,0.0,0.49648556,gauGAN
1.0,0.0,0.49756974,gauGAN
1.0,1.0,0.50739115,gauGAN
1.0,0.0,0.48700458,gauGAN
1.0,1.0,0.51643294,gauGAN
1.0,0.0,0.49714676,gauGAN
1.0,0.0,0.4804712,gauGAN
1.0,0.0,0.4828046,gauGAN
1.0,1.0,0.5055343,gauGAN
1.0,0.0,0.44353724,gauGAN
1.0,0.0,0.4722273,gauGAN
1.0,0.0,0.4875963,gauGAN
1.0,0.0,0.47053143,gauGAN
1.0,1.0,0.5008491,gauGAN
1.0,1.0,0.5020023,gauGAN
1.0,0.0,0.48301932,gauGAN
1.0,0.0,0.44977772,gauGAN
1.0,0.0,0.47424904,gauGAN
1.0,1.0,0.5067271,gauGAN
1.0,0.0,0.45975733,gauGAN
1.0,1.0,0.5231756,gauGAN
1.0,1.0,0.5217581,gauGAN
1.0,0.0,0.47797346,gauGAN
1.0,1.0,0.54864144,gauGAN
1.0,1.0,0.5575107,gauGAN
1.0,1.0,0.5006757,gauGAN
1.0,1.0,0.5176538,gauGAN
1.0,0.0,0.46736953,gauGAN
1.0,0.0,0.4650121,gauGAN
1.0,0.0,0.478731,gauGAN
1.0,0.0,0.48619533,gauGAN
1.0,1.0,0.5175852,gauGAN
1.0,1.0,0.5680689,gauGAN
1.0,0.0,0.45978883,gauGAN
1.0,1.0,0.53217036,gauGAN
1.0,1.0,0.5202902,gauGAN
1.0,0.0,0.46558216,gauGAN
1.0,1.0,0.5130989,gauGAN
1.0,0.0,0.49547163,gauGAN
1.0,0.0,0.48676848,gauGAN
1.0,0.0,0.4947406,gauGAN
1.0,1.0,0.5517417,gauGAN
1.0,1.0,0.5045526,gauGAN
1.0,1.0,0.5319373,gauGAN
1.0,1.0,0.54232377,gauGAN
1.0,0.0,0.4615513,gauGAN
1.0,1.0,0.526262,gauGAN
1.0,1.0,0.5149597,gauGAN
1.0,1.0,0.53625685,gauGAN
1.0,1.0,0.5372709,gauGAN
1.0,1.0,0.51452386,gauGAN
1.0,1.0,0.5157855,gauGAN
1.0,0.0,0.46268415,gauGAN
1.0,0.0,0.45888275,gauGAN
1.0,1.0,0.56745726,gauGAN
1.0,0.0,0.4798003,gauGAN
1.0,0.0,0.46456528,gauGAN
1.0,0.0,0.48411292,gauGAN
1.0,0.0,0.45051822,gauGAN
1.0,0.0,0.475516,gauGAN
1.0,0.0,0.4655675,gauGAN
1.0,0.0,0.4959466,gauGAN
1.0,1.0,0.5439902,gauGAN
1.0,0.0,0.46514732,gauGAN
1.0,1.0,0.50837374,gauGAN
1.0,0.0,0.48026928,gauGAN
1.0,1.0,0.53334546,gauGAN
1.0,0.0,0.46682376,gauGAN
1.0,0.0,0.48147908,gauGAN
1.0,0.0,0.45879772,gauGAN
1.0,0.0,0.46357888,gauGAN
1.0,1.0,0.5369497,gauGAN
1.0,1.0,0.5364523,gauGAN
1.0,0.0,0.49928612,gauGAN
1.0,1.0,0.50843644,gauGAN
1.0,0.0,0.48852152,gauGAN
1.0,0.0,0.45999578,gauGAN
1.0,0.0,0.4871183,gauGAN
1.0,1.0,0.5157902,gauGAN
1.0,1.0,0.54232854,gauGAN
1.0,1.0,0.5556923,gauGAN
1.0,0.0,0.4945803,gauGAN
1.0,0.0,0.46114087,gauGAN
1.0,0.0,0.47349694,gauGAN
1.0,0.0,0.45497584,gauGAN
1.0,0.0,0.4942139,gauGAN
1.0,1.0,0.51621693,gauGAN
1.0,1.0,0.52947676,gauGAN
1.0,1.0,0.5026765,gauGAN
1.0,1.0,0.51176417,gauGAN
1.0,0.0,0.48372632,gauGAN
1.0,0.0,0.4663562,gauGAN
1.0,1.0,0.52159345,gauGAN
1.0,1.0,0.53323114,gauGAN
1.0,1.0,0.52422434,gauGAN
1.0,1.0,0.5638482,gauGAN
1.0,0.0,0.4685311,gauGAN
1.0,1.0,0.50526625,gauGAN
1.0,1.0,0.5085864,gauGAN
1.0,1.0,0.5151291,gauGAN
1.0,0.0,0.48451456,gauGAN
1.0,1.0,0.50705475,gauGAN
1.0,0.0,0.48321107,gauGAN
1.0,1.0,0.5207076,gauGAN
1.0,0.0,0.4911562,gauGAN
1.0,1.0,0.5125536,gauGAN
1.0,0.0,0.4628345,gauGAN
1.0,0.0,0.46758023,gauGAN
1.0,1.0,0.54346967,gauGAN
1.0,0.0,0.49251464,gauGAN
1.0,1.0,0.5215979,gauGAN
1.0,0.0,0.44225296,gauGAN
1.0,1.0,0.5329028,gauGAN
1.0,1.0,0.5388075,gauGAN
1.0,1.0,0.5572853,gauGAN
1.0,0.0,0.46932548,gauGAN
1.0,1.0,0.51614106,gauGAN
1.0,1.0,0.51969826,gauGAN
1.0,0.0,0.4688303,gauGAN
1.0,0.0,0.47625506,gauGAN
1.0,0.0,0.48975053,gauGAN
1.0,0.0,0.46698487,gauGAN
1.0,1.0,0.5392761,gauGAN
1.0,1.0,0.51461583,gauGAN
1.0,1.0,0.5659782,gauGAN
1.0,1.0,0.52554595,gauGAN
1.0,1.0,0.56627405,gauGAN
1.0,0.0,0.4820849,gauGAN
1.0,0.0,0.46361414,gauGAN
1.0,1.0,0.5702404,gauGAN
1.0,0.0,0.4663005,gauGAN
1.0,1.0,0.5067705,gauGAN
1.0,0.0,0.4949911,gauGAN
1.0,0.0,0.46940085,gauGAN
1.0,1.0,0.55272037,gauGAN
1.0,1.0,0.5544689,gauGAN
1.0,1.0,0.51102227,gauGAN
1.0,0.0,0.49247625,gauGAN
1.0,1.0,0.5137587,gauGAN
1.0,0.0,0.47113904,gauGAN
1.0,0.0,0.4522934,gauGAN
1.0,1.0,0.5212871,gauGAN
1.0,0.0,0.46425387,gauGAN
1.0,1.0,0.5227111,gauGAN
